ood manufactured goods,All,$,200000000,1829000000
Imports,2021,25/06/2021,Friday,All,Non-food manufactured goods,All,$,206000000,23393000000
Imports,2021,26/06/2021,Saturday,All,Non-food manufactured goods,All,$,18000000,23411000000
Imports,2021,27/06/2021,Sunday,All,Non-food manufactured goods,All,$,30000000,23441000000
Imports,2021,28/06/2021,Monday,All,Non-food manufactured goods,All,$,211000000,23652000000
Imports,2021,29/06/2021,Tuesday,All,Non-food manufactured goods,All,$,157000000,23808000000
Imports,2021,30/06/2021,Wednesday,All,Non-food manufactured goods,All,$,135000000,23944000000
Imports,2021,01/07/2021,Thursday,All,Non-food manufactured goods,All,$,294000000,24238000000
Imports,2021,02/07/2021,Friday,All,Non-food manufactured goods,All,$,191000000,24429000000
Imports,2021,03/07/2021,Saturday,All,Non-food manufactured goods,All,$,23000000,24452000000
Imports,2021,04/07/2021,Sunday,All,Non-food manufactured goods,All,$,28000000,24480000000
Imports,2021,05/07/2021,Monday,All,Non-food manufactured goods,All,$,189000000,24669000000
Imports,2021,06/07/2021,Tuesday,All,Non-food manufactured goods,All,$,200000000,24869000000
Imports,2021,07/07/2021,Wednesday,All,Non-food manufactured goods,All,$,194000000,25063000000
Imports,2021,08/07/2021,Thursday,All,Non-food manufactured goods,All,$,177000000,25241000000
Imports,2021,09/07/2021,Friday,All,Non-food manufactured goods,All,$,190000000,25431000000
Imports,2021,10/07/2021,Saturday,All,Non-food manufactured goods,All,$,29000000,25460000000
Imports,2021,11/07/2021,Sunday,All,Non-food manufactured goods,All,$,28000000,25488000000
Imports,2021,12/07/2021,Monday,All,Non-food manufactured goods,All,$,186000000,25674000000
Imports,2021,13/07/2021,Tuesday,All,Non-food manufactured goods,All,$,252000000,25926000000
Imports,2021,14/07/2021,Wednesday,All,Non-food manufactured goods,All,$,159000000,26085000000
Imports,2021,15/07/2021,Thursday,All,Non-food manufactured goods,All,$,190000000,26275000000
Imports,2021,16/07/2021,Friday,All,Non-food manufactured goods,All,$,247000000,26522000000
Imports,2021,17/07/2021,Saturday,All,Non-food manufactured goods,All,$,19000000,26541000000
Imports,2021,18/07/2021,Sunday,All,Non-food manufactured goods,All,$,38000000,26579000000
Imports,2021,19/07/2021,Monday,All,Non-food manufactured goods,All,$,225000000,26804000000
Imports,2021,20/07/2021,Tuesday,All,Non-food manufactured goods,All,$,262000000,27066000000
Imports,2021,21/07/2021,Wednesday,All,Non-food manufactured goods,All,$,223000000,27289000000
Imports,2021,22/07/2021,Thursday,All,Non-food manufactured goods,All,$,172000000,27461000000
Imports,2021,23/07/2021,Friday,All,Non-food manufactured goods,All,$,149000000,27610000000
Imports,2021,24/07/2021,Saturday,All,Non-food manufactured goods,All,$,30000000,27640000000
Imports,2021,25/07/2021,Sunday,All,Non-food manufactured goods,All,$,27000000,27667000000
Imports,2021,26/07/2021,Monday,All,Non-food manufactured goods,All,$,194000000,27861000000
Imports,2021,27/07/2021,Tuesday,All,Non-food manufactured goods,All,$,164000000,28025000000
Imports,2021,28/07/2021,Wednesday,All,Non-food manufactured goods,All,$,196000000,28221000000
Imports,2021,29/07/2021,Thursday,All,Non-food manufactured goods,All,$,197000000,28418000000
Imports,2021,30/07/2021,Friday,All,Non-food manufactured goods,All,$,178000000,28595000000
Imports,2021,31/07/2021,Saturday,All,Non-food manufactured goods,All,$,38000000,28633000000
Imports,2021,01/08/2021,Sunday,All,Non-food manufactured goods,All,$,118000000,28751000000
Imports,2021,02/08/2021,Monday,All,Non-food manufactured goods,All,$,282000000,29033000000
Imports,2021,03/08/2021,Tuesday,All,Non-food manufactured goods,All,$,245000000,29279000000
Imports,2021,04/08/2021,Wednesday,All,Non-food manufactured goods,All,$,178000000,29457000000
Imports,2021,05/08/2021,Thursday,All,Non-food manufactured goods,All,$,187000000,29644000000
Imports,2021,06/08/2021,Friday,All,Non-food manufactured goods,All,$,195000000,29839000000
Imports,2021,07/08/2021,Saturday,All,Non-food manufactured goods,All,$,16000000,29855000000
Imports,2021,08/08/2021,Sunday,All,Non-food manufactured goods,All,$,33000000,29888000000
Imports,2021,09/08/2021,Monday,All,Non-food manufactured goods,All,$,217000000,30105000000
Imports,2021,10/08/2021,Tuesday,All,Non-food manufactured goods,All,$,229000000,30334000000
Imports,2021,11/08/2021,Wednesday,All,Non-food manufactured goods,All,$,221000000,30555000000
Imports,2021,12/08/2021,Thursday,All,Non-food manufactured goods,All,$,249000000,30804000000
Imports,2021,13/08/2021,Friday,All,Non-food manufactured goods,All,$,216000000,31020000000
